DRGVER,DRG,DRG_Explained,MDC,MedSurg_flag,MDC_Explained
34,243,243: PERMANENT CARDIAC PACEMAKER IMPLANT W CC,5,P,5: DISEASES & DISORDERS OF THE CIRCULATORY SYSTEM
34,244,244: PERMANENT CARDIAC PACEMAKER IMPLANT W/O CC/MCC,5,P,5: DISEASES & DISORDERS OF THE CIRCULATORY SYSTEM
34,245,245: AICD GENERATOR PROCEDURES,5,P,5: DISEASES & DISORDERS OF THE CIRCULATORY SYSTEM
34,246,246: PERC CARDIOVASC PROC W DRUG-ELUTING STENT W MCC OR 4+ VESSELS/STENTS,5,P,5: DISEASES & DISORDERS OF THE CIRCULATORY SYSTEM
34,247,247: PERC CARDIOVASC PROC W DRUG-ELUTING STENT W/O MCC,5,P,5: DISEASES & DISORDERS OF THE CIRCULATORY SYSTEM
34,248,248: PERC CARDIOVASC PROC W NON-DRUG-ELUTING STENT W MCC OR 4+ VES/STENTS,5,P,5: DISEASES & DISORDERS OF THE CIRCULATORY SYSTEM
34,249,249: PERC CARDIOVASC PROC W NON-DRUG-ELUTING STENT W/O MCC,5,P,5: DISEASES & DISORDERS OF THE CIRCULATORY SYSTEM
34,250,250: PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W MCC,5,P,5: DISEASES & DISORDERS OF THE CIRCULATORY SYSTEM
34,251,251: PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,5,P,5: DISEASES & DISORDERS OF THE CIRCULATORY SYSTEM
34,252,252: OTHER VASCULAR PROCEDURES W MCC,5,P,5: DISEASES & DISORDERS OF THE CIRCULATORY SYSTEM
34,253,253: OTHER VASCULAR PROCEDURES W CC,5,P,5: DISEASES & DISORDERS OF THE CIRCULATORY SYSTEM
34,254,254: OTHER VASCULAR PROCEDURES W/O CC/MCC,5,P,5: DISEASES & DISORDERS OF THE CIRCULATORY SYSTEM
34,255,255: UPPER LIMB & TOE AMPUTATION FOR CIRC SYSTEM DISORDERS W MCC,5,P,5: DISEASES & DISORDERS OF THE CIRCULATORY SYSTEM
34,256,256: UPPER LIMB & TOE AMPUTATION FOR CIRC SYSTEM DISORDERS W CC,5,P,5: DISEASES & DISORDERS OF THE CIRCULATORY SYSTEM
34,257,257: UPPER LIMB & TOE AMPUTATION FOR CIRC SYSTEM DISORDERS W/O CC/MCC,5,P,5: DISEASES & DISORDERS OF THE CIRCULATORY SYSTEM
34,258,258: CARDIAC PACEMAKER DEVICE REPLACEMENT W MCC,5,P,5: DISEASES & DISORDERS OF THE CIRCULATORY SYSTEM
34,259,259: CARDIAC PACEMAKER DEVICE REPLACEMENT W/O MCC,5,P,5: DISEASES & DISORDERS OF THE CIRCULATORY SYSTEM
34,260,260: CARDIAC PACEMAKER REVISION EXCEPT DEVICE REPLACEMENT W MCC,5,P,5: DISEASES & DISORDERS OF THE CIRCULATORY SYSTEM
34,261,261: CARDIAC PACEMAKER REVISION EXCEPT DEVICE REPLACEMENT W CC,5,P,5: DISEASES & DISORDERS OF THE CIRCULATORY SYSTEM
34,262,262: CARDIAC PACEMAKER REVISION EXCEPT DEVICE REPLACEMENT W/O CC/MCC,5,P,5: DISEASES & DISORDERS OF THE CIRCULATORY SYSTEM
34,263,263: VEIN LIGATION & STRIPPING,5,P,5: DISEASES & DISORDERS OF THE CIRCULATORY SYSTEM
34,264,264: OTHER CIRCULATORY SYSTEM O.R. PROCEDURES,5,P,5: DISEASES & DISORDERS OF THE CIRCULATORY SYSTEM
34,265,265: AICD LEAD PROCEDURES,5,P,5: DISEASES & DISORDERS OF THE CIRCULATORY SYSTEM
34,266,266: ENDOVASCULAR CARDIAC VALVE REPLACEMENT W MCC,5,P,5: DISEASES & DISORDERS OF THE CIRCULATORY SYSTEM
34,267,267: ENDOVASCULAR CARDIAC VALVE REPLACEMENT W/O MCC,5,P,5: DISEASES & DISORDERS OF THE CIRCULATORY SYSTEM
34,268,268: AORTIC AND HEART ASSIST PROCEDURES EXCEPT PULSATION BALLOON W MCC,5,P,5: DISEASES & DISORDERS OF THE CIRCULATORY SYSTEM
34,269,269: AORTIC AND HEART ASSIST PROCEDURES EXCEPT PULSATION BALLOON W/O MCC,5,P,5: DISEASES & DISORDERS OF THE CIRCULATORY SYSTEM
34,270,270: OTHER MAJOR CARDIOVASCULAR PROCEDURES W MCC,5,P,5: DISEASES & DISORDERS OF THE CIRCULATORY SYSTEM
34,271,271: OTHER MAJOR CARDIOVASCULAR PROCEDURES W CC,5,P,5: DISEASES & DISORDERS OF THE CIRCULATORY SYSTEM
34,272,272: OTHER MAJOR CARDIOVASCULAR PROCEDURES W/O CC/MCC,5,P,5: DISEASES & DISORDERS OF THE CIRCULATORY SYSTEM
34,273,273: PERCUTANEOUS INTRACARDIAC PROCEDURES W MCC,5,P,5: DISEASES & DISORDERS OF THE CIRCULATORY SYSTEM
34,274,274: PERCUTANEOUS INTRACARDIAC PROCEDURES W/O MCC,5,P,5: DISEASES & DISORDERS OF THE CIRCULATORY SYSTEM
34,280,"280: ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W MCC",5,M,5: DISEASES & DISORDERS OF THE CIRCULATORY SYSTEM
34,281,"281: ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W CC",5,M,5: DISEASES & DISORDERS OF THE CIRCULATORY SYSTEM
34,282,"282: ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W/O CC/MCC",5,M,5: DISEASES & DISORDERS OF THE CIRCULATORY SYSTEM
34,283,"283: ACUTE MYOCARDIAL INFARCTION, EXPIRED W MCC",5,M,5: DISEASES & DISORDERS OF THE CIRCULATORY SYSTEM
34,284,"284: ACUTE MYOCARDIAL INFARCTION, EXPIRED W CC",5,M,5: DISEASES & DISORDERS OF THE CIRCULATORY SYSTEM
34,285,"285: ACUTE MYOCARDIAL INFARCTION, EXPIRED W/O CC/MCC",5,M,5: DISEASES & DISORDERS OF THE CIRCULATORY SYSTEM
34,286,"286: CIRCULATORY DISORDERS EXCEPT AMI, W CARD CATH W MCC",5,M,5: DISEASES & DISORDERS OF THE CIRCULATORY SYSTEM
34,287,"287: CIRCULATORY DISORDERS EXCEPT AMI, W CARD CATH W/O MCC",5,M,5: DISEASES & DISORDERS OF THE CIRCULATORY SYSTEM
34,288,288: ACUTE & SUBACUTE ENDOCARDITIS W MCC,5,M,5: DISEASES & DISORDERS OF THE CIRCULATORY SYSTEM
34,289,289: ACUTE & SUBACUTE ENDOCARDITIS W CC,5,M,5: DISEASES & DISORDERS OF THE CIRCULATORY SYSTEM
34,290,290: ACUTE & SUBACUTE ENDOCARDITIS W/O CC/MCC,5,M,5: DISEASES & DISORDERS OF THE CIRCULATORY SYSTEM
34,291,291: HEART FAILURE & SHOCK W MCC,5,M,5: DISEASES & DISORDERS OF THE CIRCULATORY SYSTEM
34,292,292: HEART FAILURE & SHOCK W CC,5,M,5: DISEASES & DISORDERS OF THE CIRCULATORY SYSTEM
34,293,293: HEART FAILURE & SHOCK W/O CC/MCC,5,M,5: DISEASES & DISORDERS OF THE CIRCULATORY SYSTEM
34,294,294: DEEP VEIN THROMBOPHLEBITIS W CC/MCC,5,M,5: DISEASES & DISORDERS OF THE CIRCULATORY SYSTEM
34,295,295: DEEP VEIN THROMBOPHLEBITIS W/O CC/MCC,5,M,5: DISEASES & DISORDERS OF THE CIRCULATORY SYSTEM
34,296,"296: CARDIAC ARREST, UNEXPLAINED W MCC",5,M,5: DISEASES & DISORDERS OF THE CIRCULATORY SYSTEM
34,297,"297: CARDIAC ARREST, UNEXPLAINED W CC",5,M,5: DISEASES & DISORDERS OF THE CIRCULATORY SYSTEM
34,298,"298: CARDIAC ARREST, UNEXPLAINED W/O CC/MCC",5,M,5: DISEASES & DISORDERS OF THE CIRCULATORY SYSTEM
34,299,299: PERIPHERAL VASCULAR DISORDERS W MCC,5,M,5: DISEASES & DISORDERS OF THE CIRCULATORY SYSTEM
34,300,300: PERIPHERAL VASCULAR DISORDERS W CC,5,M,5: DISEASES & DISORDERS OF THE CIRCULATORY SYSTEM
34,301,301: PERIPHERAL VASCULAR DISORDERS W/O CC/MCC,5,M,5: DISEASES & DISORDERS OF THE CIRCULATORY SYSTEM
34,302,302: ATHEROSCLEROSIS W MCC,5,M,5: DISEASES & DISORDERS OF THE CIRCULATORY SYSTEM
34,303,303: ATHEROSCLEROSIS W/O MCC,5,M,5: DISEASES & DISORDERS OF THE CIRCULATORY SYSTEM
34,304,304: HYPERTENSION W MCC,5,M,5: DISEASES & DISORDERS OF THE CIRCULATORY SYSTEM
34,305,305: HYPERTENSION W/O MCC,5,M,5: DISEASES & DISORDERS OF THE CIRCULATORY SYSTEM
34,306,306: CARDIAC CONGENITAL & VALVULAR DISORDERS W MCC,5,M,5: DISEASES & DISORDERS OF THE CIRCULATORY SYSTEM
34,307,307: CARDIAC CONGENITAL & VALVULAR DISORDERS W/O MCC,5,M,5: DISEASES & DISORDERS OF THE CIRCULATORY SYSTEM
34,308,308: CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,5,M,5: DISEASES & DISORDERS OF THE CIRCULATORY SYSTEM
34,309,309: CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,5,M,5: DISEASES & DISORDERS OF THE CIRCULATORY SYSTEM
34,310,310: CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,5,M,5: DISEASES & DISORDERS OF THE CIRCULATORY SYSTEM
34,311,311: ANGINA PECTORIS,5,M,5: DISEASES & DISORDERS OF THE CIRCULATORY SYSTEM
34,312,312: SYNCOPE & COLLAPSE,5,M,5: DISEASES & DISORDERS OF THE CIRCULATORY SYSTEM
34,313,313: CHEST PAIN,5,M,5: DISEASES & DISORDERS OF THE CIRCULATORY SYSTEM
34,314,314: OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,5,M,5: DISEASES & DISORDERS OF THE CIRCULATORY SYSTEM
34,315,315: OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,5,M,5: DISEASES & DISORDERS OF THE CIRCULATORY SYSTEM
34,316,316: OTHER CIRCULATORY SYSTEM DIAGNOSES W/O CC/MCC,5,M,5: DISEASES & DISORDERS OF THE CIRCULATORY SYSTEM
34,326,"326: STOMACH, ESOPHAGEAL & DUODENAL PROC W MCC",6,P,6: DISEASES & DISORDERS OF THE DIGESTIVE SYSTEM
34,327,"327: STOMACH, ESOPHAGEAL & DUODENAL PROC W CC",6,P,6: DISEASES & DISORDERS OF THE DIGESTIVE SYSTEM
34,328,"328: STOMACH, ESOPHAGEAL & DUODENAL PROC W/O CC/MCC",6,P,6: DISEASES & DISORDERS OF THE DIGESTIVE SYSTEM
34,329,329: MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,6,P,6: DISEASES & DISORDERS OF THE DIGESTIVE SYSTEM
34,330,330: MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,6,P,6: DISEASES & DISORDERS OF THE DIGESTIVE SYSTEM
34,331,331: MAJOR SMALL & LARGE BOWEL PROCEDURES W/O CC/MCC,6,P,6: DISEASES & DISORDERS OF THE DIGESTIVE SYSTEM
34,332,332: RECTAL RESECTION W MCC,6,P,6: DISEASES & DISORDERS OF THE DIGESTIVE SYSTEM
34,333,333: RECTAL RESECTION W CC,6,P,6: DISEASES & DISORDERS OF THE DIGESTIVE SYSTEM
34,334,334: RECTAL RESECTION W/O CC/MCC,6,P,6: DISEASES & DISORDERS OF THE DIGESTIVE SYSTEM
34,335,335: PERITONEAL ADHESIOLYSIS W MCC,6,P,6: DISEASES & DISORDERS OF THE DIGESTIVE SYSTEM
34,336,336: PERITONEAL ADHESIOLYSIS W CC,6,P,6: DISEASES & DISORDERS OF THE DIGESTIVE SYSTEM
34,337,337: PERITONEAL ADHESIOLYSIS W/O CC/MCC,6,P,6: DISEASES & DISORDERS OF THE DIGESTIVE SYSTEM
34,338,338: APPENDECTOMY W COMPLICATED PRINCIPAL DIAG W MCC,6,P,6: DISEASES & DISORDERS OF THE DIGESTIVE SYSTEM
34,339,339: APPENDECTOMY W COMPLICATED PRINCIPAL DIAG W CC,6,P,6: DISEASES & DISORDERS OF THE DIGESTIVE SYSTEM
34,340,340: APPENDECTOMY W COMPLICATED PRINCIPAL DIAG W/O CC/MCC,6,P,6: DISEASES & DISORDERS OF THE DIGESTIVE SYSTEM
34,341,341: APPENDECTOMY W/O COMPLICATED PRINCIPAL DIAG W MCC,6,P,6: DISEASES & DISORDERS OF THE DIGESTIVE SYSTEM
34,342,342: APPENDECTOMY W/O COMPLICATED PRINCIPAL DIAG W CC,6,P,6: DISEASES & DISORDERS OF THE DIGESTIVE SYSTEM
34,343,343: APPENDECTOMY W/O COMPLICATED PRINCIPAL DIAG W/O CC/MCC,6,P,6: DISEASES & DISORDERS OF THE DIGESTIVE SYSTEM
34,344,344: MINOR SMALL & LARGE BOWEL PROCEDURES W MCC,6,P,6: DISEASES & DISORDERS OF THE DIGESTIVE SYSTEM
34,345,345: MINOR SMALL & LARGE BOWEL PROCEDURES W CC,6,P,6: DISEASES & DISORDERS OF THE DIGESTIVE SYSTEM
34,346,346: MINOR SMALL & LARGE BOWEL PROCEDURES W/O CC/MCC,6,P,6: DISEASES & DISORDERS OF THE DIGESTIVE SYSTEM
34,347,347: ANAL & STOMAL PROCEDURES W MCC,6,P,6: DISEASES & DISORDERS OF THE DIGESTIVE SYSTEM
34,348,348: ANAL & STOMAL PROCEDURES W CC,6,P,6: DISEASES & DISORDERS OF THE DIGESTIVE SYSTEM
34,349,349: ANAL & STOMAL PROCEDURES W/O CC/MCC,6,P,6: DISEASES & DISORDERS OF THE DIGESTIVE SYSTEM
34,350,350: INGUINAL & FEMORAL HERNIA PROCEDURES W MCC,6,P,6: DISEASES & DISORDERS OF THE DIGESTIVE SYSTEM
34,351,351: INGUINAL & FEMORAL HERNIA PROCEDURES W CC,6,P,6: DISEASES & DISORDERS OF THE DIGESTIVE SYSTEM
34,352,352: INGUINAL & FEMORAL HERNIA PROCEDURES W/O CC/MCC,6,P,6: DISEASES & DISORDERS OF THE DIGESTIVE SYSTEM
34,353,353: HERNIA PROCEDURES EXCEPT INGUINAL & FEMORAL W MCC,6,P,6: DISEASES & DISORDERS OF THE DIGESTIVE SYSTEM
34,354,354: HERNIA PROCEDURES EXCEPT INGUINAL & FEMORAL W CC,6,P,6: DISEASES & DISORDERS OF THE DIGESTIVE SYSTEM
34,355,355: HERNIA PROCEDURES EXCEPT INGUINAL & FEMORAL W/O CC/MCC,6,P,6: DISEASES & DISORDERS OF THE DIGESTIVE SYSTEM
34,356,356: OTHER DIGESTIVE SYSTEM O.R. PROCEDURES W MCC,6,P,6: DISEASES & DISORDERS OF THE DIGESTIVE SYSTEM
34,357,357: OTHER DIGESTIVE SYSTEM O.R. PROCEDURES W CC,6,P,6: DISEASES & DISORDERS OF THE DIGESTIVE SYSTEM
34,358,358: OTHER DIGESTIVE SYSTEM O.R. PROCEDURES W/O CC/MCC,6,P,6: DISEASES & DISORDERS OF THE DIGESTIVE SYSTEM
34,368,368: MAJOR ESOPHAGEAL DISORDERS W MCC,6,M,6: DISEASES & DISORDERS OF THE DIGESTIVE SYSTEM
34,369,369: MAJOR ESOPHAGEAL DISORDERS W CC,6,M,6: DISEASES & DISORDERS OF THE DIGESTIVE SYSTEM
34,370,370: MAJOR ESOPHAGEAL DISORDERS W/O CC/MCC,6,M,6: DISEASES & DISORDERS OF THE DIGESTIVE SYSTEM
34,371,371: MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W MCC,6,M,6: DISEASES & DISORDERS OF THE DIGESTIVE SYSTEM
34,372,372: MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,6,M,6: DISEASES & DISORDERS OF THE DIGESTIVE SYSTEM
34,373,373: MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W/O CC/MCC,6,M,6: DISEASES & DISORDERS OF THE DIGESTIVE SYSTEM
34,374,374: DIGESTIVE MALIGNANCY W MCC,6,M,6: DISEASES & DISORDERS OF THE DIGESTIVE SYSTEM
34,375,375: DIGESTIVE MALIGNANCY W CC,6,M,6: DISEASES & DISORDERS OF THE DIGESTIVE SYSTEM
34,376,376: DIGESTIVE MALIGNANCY W/O CC/MCC,6,M,6: DISEASES & DISORDERS OF THE DIGESTIVE SYSTEM
34,377,377: G.I. HEMORRHAGE W MCC,6,M,6: DISEASES & DISORDERS OF THE DIGESTIVE SYSTEM
34,378,378: G.I. HEMORRHAGE W CC,6,M,6: DISEASES & DISORDERS OF THE DIGESTIVE SYSTEM
34,379,379: G.I. HEMORRHAGE W/O CC/MCC,6,M,6: DISEASES & DISORDERS OF THE DIGESTIVE SYSTEM
34,380,380: COMPLICATED PEPTIC ULCER W MCC,6,M,6: DISEASES & DISORDERS OF THE DIGESTIVE SYSTEM
34,381,381: COMPLICATED PEPTIC ULCER W CC,6,M,6: DISEASES & DISORDERS OF THE DIGESTIVE SYSTEM
34,382,382: COMPLICATED PEPTIC ULCER W/O CC/MCC,6,M,6: DISEASES & DISORDERS OF THE DIGESTIVE SYSTEM
34,383,383: UNCOMPLICATED PEPTIC ULCER W MCC,6,M,6: DISEASES & DISORDERS OF THE DIGESTIVE SYSTEM
34,384,384: UNCOMPLICATED PEPTIC ULCER W/O MCC,6,M,6: DISEASES & DISORDERS OF THE DIGESTIVE SYSTEM
34,385,385: INFLAMMATORY BOWEL DISEASE W MCC,6,M,6: DISEASES & DISORDERS OF THE DIGESTIVE SYSTEM
34,386,386: INFLAMMATORY BOWEL DISEASE W CC,6,M,6: DISEASES & DISORDERS OF THE DIGESTIVE SYSTEM
34,387,387: INFLAMMATORY BOWEL DISEASE W/O CC/MCC,6,M,6: DISEASES & DISORDERS OF THE DIGESTIVE SYSTEM
34,388,388: G.I. OBSTRUCTION W MCC,6,M,6: DISEASES & DISORDERS OF THE DIGESTIVE SYSTEM
34,389,389: G.I. OBSTRUCTION W CC,6,M,6: DISEASES & DISORDERS OF THE DIGESTIVE SYSTEM
34,390,390: G.I. OBSTRUCTION W/O CC/MCC,6,M,6: DISEASES & DISORDERS OF THE DIGESTIVE SYSTEM
34,391,"391: ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W MCC",6,M,6: DISEASES & DISORDERS OF THE DIGESTIVE SYSTEM
34,392,"392: ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W/O MCC",6,M,6: DISEASES & DISORDERS OF THE DIGESTIVE SYSTEM
34,393,393: OTHER DIGESTIVE SYSTEM DIAGNOSES W MCC,6,M,6: DISEASES & DISORDERS OF THE DIGESTIVE SYSTEM
34,394,394: OTHER DIGESTIVE SYSTEM DIAGNOSES W CC,6,M,6: DISEASES & DISORDERS OF THE DIGESTIVE SYSTEM
34,395,395: OTHER DIGESTIVE SYSTEM DIAGNOSES W/O CC/MCC,6,M,6: DISEASES & DISORDERS OF THE DIGESTIVE SYSTEM
34,405,"405: PANCREAS, LIVER & SHUNT PROCEDURES W MCC",7,P,7: DISEASES & DISORDERS OF THE HEPATOBILIARY SYSTEM & PANCREAS
34,406,"406: PANCREAS, LIVER & SHUNT PROCEDURES W CC",7,P,7: DISEASES & DISORDERS OF THE HEPATOBILIARY SYSTEM & PANCREAS
34,407,"407: PANCREAS, LIVER & SHUNT PROCEDURES W/O CC/MCC",7,P,7: DISEASES & DISORDERS OF THE HEPATOBILIARY SYSTEM & PANCREAS
34,408,408: BILIARY TRACT PROC EXCEPT ONLY CHOLECYST W OR W/O C.D.E. W MCC,7,P,7: DISEASES & DISORDERS OF THE HEPATOBILIARY SYSTEM & PANCREAS
34,409,409: BILIARY TRACT PROC EXCEPT ONLY CHOLECYST W OR W/O C.D.E. W CC,7,P,7: DISEASES & DISORDERS OF THE HEPATOBILIARY SYSTEM & PANCREAS
34,410,410: BILIARY TRACT PROC EXCEPT ONLY CHOLECYST W OR W/O C.D.E. W/O CC/MCC,7,P,7: DISEASES & DISORDERS OF THE HEPATOBILIARY SYSTEM & PANCREAS
34,411,411: CHOLECYSTECTOMY W C.D.E. W MCC,7,P,7: DISEASES & DISORDERS OF THE HEPATOBILIARY SYSTEM & PANCREAS
34,412,412: CHOLECYSTECTOMY W C.D.E. W CC,7,P,7: DISEASES & DISORDERS OF THE HEPATOBILIARY SYSTEM & PANCREAS
34,413,413: CHOLECYSTECTOMY W C.D.E. W/O CC/MCC,7,P,7: DISEASES & DISORDERS OF THE HEPATOBILIARY SYSTEM & PANCREAS
34,414,414: CHOLECYSTECTOMY EXCEPT BY LAPAROSCOPE W/O C.D.E. W MCC,7,P,7: DISEASES & DISORDERS OF THE HEPATOBILIARY SYSTEM & PANCREAS
34,415,415: CHOLECYSTECTOMY EXCEPT BY LAPAROSCOPE W/O C.D.E. W CC,7,P,7: DISEASES & DISORDERS OF THE HEPATOBILIARY SYSTEM & PANCREAS
34,416,416: CHOLECYSTECTOMY EXCEPT BY LAPAROSCOPE W/O C.D.E. W/O CC/MCC,7,P,7: DISEASES & DISORDERS OF THE HEPATOBILIARY SYSTEM & PANCREAS
34,417,417: LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W MCC,7,P,7: DISEASES & DISORDERS OF THE HEPATOBILIARY SYSTEM & PANCREAS
34,418,418: LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,7,P,7: DISEASES & DISORDERS OF THE HEPATOBILIARY SYSTEM & PANCREAS
34,419,419: LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,7,P,7: DISEASES & DISORDERS OF THE HEPATOBILIARY SYSTEM & PANCREAS
34,420,420: HEPATOBILIARY DIAGNOSTIC PROCEDURES W MCC,7,P,7: DISEASES & DISORDERS OF THE HEPATOBILIARY SYSTEM & PANCREAS
34,421,421: HEPATOBILIARY DIAGNOSTIC PROCEDURES W CC,7,P,7: DISEASES & DISORDERS OF THE HEPATOBILIARY SYSTEM & PANCREAS
34,422,422: HEPATOBILIARY DIAGNOSTIC PROCEDURES W/O CC/MCC,7,P,7: DISEASES & DISORDERS OF THE HEPATOBILIARY SYSTEM & PANCREAS
34,423,423: OTHER HEPATOBILIARY OR PANCREAS O.R. PROCEDURES W MCC,7,P,7: DISEASES & DISORDERS OF THE HEPATOBILIARY SYSTEM & PANCREAS
34,424,424: OTHER HEPATOBILIARY OR PANCREAS O.R. PROCEDURES W CC,7,P,7: DISEASES & DISORDERS OF THE HEPATOBILIARY SYSTEM & PANCREAS
34,425,425: OTHER HEPATOBILIARY OR PANCREAS O.R. PROCEDURES W/O CC/MCC,7,P,7: DISEASES & DISORDERS OF THE HEPATOBILIARY SYSTEM & PANCREAS
34,432,432: CIRRHOSIS & ALCOHOLIC HEPATITIS W MCC,7,M,7: DISEASES & DISORDERS OF THE HEPATOBILIARY SYSTEM & PANCREAS
34,433,433: CIRRHOSIS & ALCOHOLIC HEPATITIS W CC,7,M,7: DISEASES & DISORDERS OF THE HEPATOBILIARY SYSTEM & PANCREAS
34,434,434: CIRRHOSIS & ALCOHOLIC HEPATITIS W/O CC/MCC,7,M,7: DISEASES & DISORDERS OF THE HEPATOBILIARY SYSTEM & PANCREAS
34,435,435: MALIGNANCY OF HEPATOBILIARY SYSTEM OR PANCREAS W MCC,7,M,7: DISEASES & DISORDERS OF THE HEPATOBILIARY SYSTEM & PANCREAS
34,436,436: MALIGNANCY OF HEPATOBILIARY SYSTEM OR PANCREAS W CC,7,M,7: DISEASES & DISORDERS OF THE HEPATOBILIARY SYSTEM & PANCREAS
34,437,437: MALIGNANCY OF HEPATOBILIARY SYSTEM OR PANCREAS W/O CC/MCC,7,M,7: DISEASES & DISORDERS OF THE HEPATOBILIARY SYSTEM & PANCREAS
34,438,438: DISORDERS OF PANCREAS EXCEPT MALIGNANCY W MCC,7,M,7: DISEASES & DISORDERS OF THE HEPATOBILIARY SYSTEM & PANCREAS
34,439,439: DISORDERS OF PANCREAS EXCEPT MALIGNANCY W CC,7,M,7: DISEASES & DISORDERS OF THE HEPATOBILIARY SYSTEM & PANCREAS
34,440,440: DISORDERS OF PANCREAS EXCEPT MALIGNANCY W/O CC/MCC,7,M,7: DISEASES & DISORDERS OF THE HEPATOBILIARY SYSTEM & PANCREAS
34,441,"441: DISORDERS OF LIVER EXCEPT MALIG,CIRR,ALC HEPA W MCC",7,M,7: DISEASES & DISORDERS OF THE HEPATOBILIARY SYSTEM & PANCREAS
34,442,"442: DISORDERS OF LIVER EXCEPT MALIG,CIRR,ALC HEPA W CC",7,M,7: DISEASES & DISORDERS OF THE HEPATOBILIARY SYSTEM & PANCREAS
34,443,"443: DISORDERS OF LIVER EXCEPT MALIG,CIRR,ALC HEPA W/O CC/MCC",7,M,7: DISEASES & DISORDERS OF THE HEPATOBILIARY SYSTEM & PANCREAS
34,444,444: DISORDERS OF THE BILIARY TRACT W MCC,7,M,7: DISEASES & DISORDERS OF THE HEPATOBILIARY SYSTEM & PANCREAS
34,445,445: DISORDERS OF THE BILIARY TRACT W CC,7,M,7: DISEASES & DISORDERS OF THE HEPATOBILIARY SYSTEM & PANCREAS
34,446,446: DISORDERS OF THE BILIARY TRACT W/O CC/MCC,7,M,7: DISEASES & DISORDERS OF THE HEPATOBILIARY SYSTEM & PANCREAS
34,453,453: COMBINED ANTERIOR/POSTERIOR SPINAL FUSION W MCC,8,P,8: DISEASES & DISORDERS OF THE MUSCULOSKELETAL SYSTEM & CONN TISSUE
34,454,454: COMBINED ANTERIOR/POSTERIOR SPINAL FUSION W CC,8,P,8: DISEASES & DISORDERS OF THE MUSCULOSKELETAL SYSTEM & CONN TISSUE
34,455,455: COMBINED ANTERIOR/POSTERIOR SPINAL FUSION W/O CC/MCC,8,P,8: DISEASES & DISORDERS OF THE MUSCULOSKELETAL SYSTEM & CONN TISSUE
34,456,456: SPINAL FUS EXC CERV W SPINAL CURV/MALIG/INFEC OR EXT FUS W MCC,8,P,8: DISEASES & DISORDERS OF THE MUSCULOSKELETAL SYSTEM & CONN TISSUE
34,457,457: SPINAL FUS EXC CERV W SPINAL CURV/MALIG/INFEC OR EXT FUS W CC,8,P,8: DISEASES & DISORDERS OF THE MUSCULOSKELETAL SYSTEM & CONN TISSUE
34,458,458: SPINAL FUS EXC CERV W SPINAL CURV/MALIG/INFEC OR EXT FUS W/O CC/MCC,8,P,8: DISEASES & DISORDERS OF THE MUSCULOSKELETAL SYSTEM & CONN TISSUE
34,459,459: SPINAL FUSION EXCEPT CERVICAL W MCC,8,P,8: DISEASES & DISORDERS OF THE MUSCULOSKELETAL SYSTEM & CONN TISSUE
34,460,460: SPINAL FUSION EXCEPT CERVICAL W/O MCC,8,P,8: DISEASES & DISORDERS OF THE MUSCULOSKELETAL SYSTEM & CONN TISSUE
34,461,461: BILATERAL OR MULTIPLE MAJOR JOINT PROCS OF LOWER EXTREMITY W MCC,8,P,8: DISEASES & DISORDERS OF THE MUSCULOSKELETAL SYSTEM & CONN TISSUE
34,462,462: BILATERAL OR MULTIPLE MAJOR JOINT PROCS OF LOWER EXTREMITY W/O MCC,8,P,8: DISEASES & DISORDERS OF THE MUSCULOSKELETAL SYSTEM & CONN TISSUE
34,463,"463: WND DEBRID & SKN GRFT EXC HAND, FOR MUSCULO-CONN TISS DIS W MCC",8,P,8: DISEASES & DISORDERS OF THE MUSCULOSKELETAL SYSTEM & CONN TISSUE
34,464,"464: WND DEBRID & SKN GRFT EXC HAND, FOR MUSCULO-CONN TISS DIS W CC",8,P,8: DISEASES & DISORDERS OF THE MUSCULOSKELETAL SYSTEM & CONN TISSUE
